"","120","127","129","136","137","143","150","152","156","158","161","163","164","1641","1645","1646","1651","1652","1654","1656a","1656b","1657","1659","166","1660","1662","1663","1664","1665","1671","1672","1674","1675","1678","168","1680","1685","1686","1689","169","1692","1693","1694","1697","170","171","177","187","189","195","196","197","198","199","2","200","201","202","3","out"
"120",0,0.0581647526410582,0.0758203122566581,0.0465939738565521,0.302825864522869,0.284329623092153,0.330999627379147,0.402549780328909,0.441641845850839,0.456149045990129,0.335333208351132,0.3774135152912,0.42031420143656,0.524854817248314,0.518318733063731,0.689588504268773,0.535777689899019,0.533226209823046,0.512324767041864,0.530687613034137,0.533138363720941,0.560785154302108,0.585372543489112,0.4405069729636,0.477181256707734,0.612857113779771,0.640611436052426,0.633421446162067,0.666402691171197,0.527582797832831,0.537589582057472,0.581052537814855,0.598254542229005,0.63191017230266,0.476760300832712,0.639135565347174,0.747353449294924,0.75252000345511,0.773588522419214,0.493726721469952,0.814386165553299,0.878153768912312,0.968068093525658,1,0.467649650493332,0.463549148453108,0.527148490212198,0.485131416971249,0.496321561526453,0.5797009215038,0.592559894628611,0.609476886456062,0.594426185211843,0.568581098339595,0.962829822748762,0.557724694555177,0.719640386766206,0.729932634528922,0.907982914230116,0.970452680101844
"127",0.0581647526410582,0,0.0349383659212945,0.0195788804083527,0.252627873735782,0.232362922866112,0.276678397714298,0.348353083763316,0.385864076751996,0.400529890454473,0.284109625171627,0.32987124147271,0.370043443593186,0.469891846661524,0.468055806354025,0.632297208661758,0.490650611262635,0.487146411640976,0.466870183200435,0.474674884964822,0.477493465896455,0.511069526850039,0.534980513599176,0.389458570272622,0.421983755479225,0.564929674894128,0.591419101680039,0.581761098865175,0.616177386989869,0.479250011890878,0.489606944615259,0.532983187311791,0.552714530203237,0.590898733808925,0.425408734447519,0.593224959067057,0.697910615065871,0.704353471596845,0.7253180336561,0.441072912100058,0.76552944961376,0.829334460440509,0.919979227729886,0.954243109415981,0.414579811691788,0.409211553604576,0.473541977192318,0.429043695161143,0.440235766822565,0.523925748713593,0.537025917307444,0.554279383749584,0.539769924652586,0.513638152012559,0.910451286970424,0.504035072576886,0.671473891047994,0.685056818412097,0.854753968180381,0.917533278316516
"129",0.0758203122566581,0.0349383659212945,0,0.0306133221690501,0.227027178961203,0.208593355641848,0.255947977440623,0.327331129978211,0.367461258937575,0.381799486479455,0.259515126191594,0.302166558837517,0.34454444312528,0.449941168472979,0.44257054770191,0.617360443929057,0.461539468606253,0.458594639701799,0.43793208839105,0.456631813350988,0.458725721299732,0.48512341690738,0.509620041137379,0.364690238307412,0.402467644161621,0.537627195556604,0.565066813942173,0.557600978692084,0.590681403811353,0.452209329497349,0.462315911017118,0.505770917810966,0.52387502673244,0.559850762145022,0.40093973759283,0.56462209305369,0.671775629647469,0.677256742373545,0.698299859545015,0.417996302879883,0.738949618054984,0.802735325091282,0.892862268933782,0.925642837430768,0.392005797214814,0.388340100360968,0.451621200946872,0.411211779201033,0.422385069996236,0.505365415108293,0.518006039401587,0.534661371329958,0.519294162090987,0.493625388902561,0.887028126245135,0.482211224547251,0.644370077625831,0.655895340289067,0.83229261367419,0.894706784222884
"136",0.0465939738565521,0.0195788804083527,0.0306133221690501,0,0.257064391779684,0.238090677013827,0.28442699635614,0.355997286471739,0.39508211097729,0.409573588612527,0.289315569533679,0.332649022343515,0.374628595727134,0.478263272123609,0.472682268303199,0.643472363676083,0.492150096867085,0.489181087469058,0.468537089769218,0.484149491924621,0.486560699736382,0.51534504355734,0.539717337418942,0.394600128341929,0.430587400083363,0.568092016113495,0.595380222278296,0.587401849550508,0.620822550306922,0.482625549165943,0.492770904590357,0.536219790922767,0.55447878016726,0.590313398058965,0.430783560112831,0.59521591896574,0.70205890179952,0.707703211815897,0.728736143140565,0.447435162172795,0.769318710060219,0.833111418174327,0.92332178205303,0.95624286093507,0.42126905458762,0.416990702770617,0.480686686532217,0.438609244200551,0.449797869553203,0.53313187807101,0.545973534885823,0.562882719385217,0.547850993679424,0.521990961684899,0.916661239359557,0.511253988509689,0.674815393759064,0.686508376418207,0.861620903984528,0.924158487657733
"137",0.302825864522869,0.252627873735782,0.227027178961203,0.257064391779684,0,0.0257886660170371,0.0541173241023729,0.110210257114003,0.158688233464913,0.170521013164546,0.0337170093548628,0.0804530663392839,0.117570673458871,0.23144694938675,0.215632136915249,0.412119099021141,0.242660739286144,0.237492569899958,0.218605751150922,0.244432121780065,0.243847500221836,0.258469178393858,0.282656573662279,0.137746179056759,0.186969700099554,0.312781581355982,0.338793863173646,0.330748037608824,0.363784498958253,0.227003637021043,0.237589102820544,0.280799115623387,0.303326221297124,0.350435558237545,0.174090889293475,0.343036335195398,0.445298106518858,0.451936619449976,0.4728507625884,0.192584956827671,0.512916039890273,0.576719519720328,0.66750708194219,0.703291510707015,0.167781533656396,0.168721997464948,0.228010963003315,0.201945634788089,0.212432799210443,0.289942693377127,0.300883589976305,0.315550629255459,0.298171028751808,0.274070441331881,0.66039915000171,0.258491854666489,0.419077753920772,0.435846243911334,0.606501490250271,0.66851295844935
"143",0.284329623092153,0.232362922866112,0.208593355641848,0.238090677013827,0.0257886660170371,0,0.0534298194362371,0.12078725941087,0.165964670968838,0.179040644546846,0.0520210773023681,0.105309725732827,0.138342330676604,0.243782086834793,0.236035593658572,0.420201017646607,0.266946070492692,0.261308452878311,0.242899265396355,0.254048740757757,0.254572349733137,0.279358231626334,0.3028047754315,0.157162975970904,0.197569417417175,0.335016995461193,0.359973661624313,0.34947046864888,0.38401389893341,0.249296160672346,0.260110093065038,0.30304871242357,0.327065638500893,0.375609160246748,0.193045977745312,0.366414968432208,0.466113714550659,0.473671084208655,0.494482430892067,0.209403832653251,0.534093675539195,0.597861016926859,0.689038853224501,0.726025916929508,0.183497351607772,0.181322578016122,0.243337623882045,0.21001985963654,0.220888498784996,0.301132506152054,0.312851170335679,0.328479921951978,0.312085956021372,0.287100430140778,0.678572602269082,0.27393825354594,0.440871132511895,0.459436232211296,0.623704546611367,0.686124058389488
"150",0.330999627379147,0.276678397714298,0.255947977440623,0.28442699635614,0.0541173241023729,0.0534298194362371,0,0.0716747298080272,0.113361953293184,0.126964682382424,0.0395225028821676,0.0950746199575973,0.107054420688886,0.194000874036821,0.199460027345624,0.367302026329879,0.243686675584066,0.23577518271335,0.220244563365853,0.20214929576982,0.203390323372821,0.24324278396026,0.264490866867589,0.120933232077992,0.146725572582069,0.302131438548175,0.323685572696969,0.307627057849437,0.345127996432075,0.217969398859509,0.229342363534061,0.270618448186399,0.300065350466984,0.35678818370005,0.154188641514118,0.337387437727,0.428162259901903,0.438170752022605,0.458583096186185,0.165934587330784,0.496780401858481,0.560238686889806,0.652225683273453,0.692838801916431,0.138858165587547,0.132595909091818,0.197000043668399,0.157515893849443,0.168514395922751,0.250072039294863,0.262345031653025,0.278748175471155,0.263426787405411,0.237677414870161,0.634537437265533,0.227425619067519,0.40572729238998,0.430563863988756,0.578224394806784,0.641162946466059
"152",0.402549780328909,0.348353083763316,0.327331129978211,0.355997286471739,0.110210257114003,0.12078725941087,0.0716747298080272,0,0.0505840906479743,0.0607308702847117,0.0777473560619752,0.090576295311101,0.0628974196061449,0.123060550356142,0.135439333083657,0.301971986442784,0.193519671802025,0.183178692213344,0.172192134887654,0.134245891939116,0.134037489712125,0.178452525660661,0.197342922364275,0.0641522843330433,0.0770111081001148,0.239351941819637,0.257542271185258,0.237637862603604,0.276820871023787,0.159189641428625,0.170736088355039,0.208916899667087,0.243470824193252,0.308084570376315,0.0896958967100797,0.2778647297264,0.360089596968526,0.371828374821193,0.391841210768131,0.0961887322469046,0.428896140689087,0.491985510555085,0.584307271067958,0.627371020470914,0.0687727475466832,0.0610097001842931,0.125478983886291,0.0921677190639632,0.102414045358603,0.180465889855097,0.192064750275219,0.207824116519212,0.191971810023454,0.166538694955128,0.563209207552048,0.155821560883978,0.339853184671025,0.370017489275872,0.506626679687256,0.569633405592968
"156",0.441641845850839,0.385864076751996,0.367461258937575,0.39508211097729,0.158688233464913,0.165964670968838,0.113361953293184,0.0505840906479743,0,0.0151214832076828,0.127370073183756,0.137847224697941,0.0982112572698861,0.0861755671398658,0.134000750486893,0.254261115068108,0.206253640549124,0.193936439309941,0.18844128099061,0.0891903667775394,0.0916501488626147,0.17203580462972,0.184929465273362,0.0876579571185111,0.0385983225306209,0.233631448961554,0.245114736991911,0.215888111790375,0.259055775849995,0.163991553347079,0.174885041643379,0.206207299765971,0.246461018897674,0.317897578663275,0.0943870363406847,0.275830365740013,0.341499701286253,0.35678641434626,0.375752935628687,0.0853424231106608,0.409997103551445,0.471758677132235,0.564311387361591,0.611930027365958,0.0633815745037804,0.0398250451410644,0.10021280095359,0.0441545993807533,0.0551900686227939,0.138081041738795,0.151223514566394,0.168941666598905,0.156239379745024,0.12929201626567,0.532595210120997,0.127454590867814,0.326190701029552,0.364570814243752,0.473947526184605,0.53749910299898
